prof,diff_from_avg
"Mahar, William V",-0.013888888888888864
"Maheo Le Luel, Valerie Anne",-0.18333333333333313
"Maheswaran, Muthucumaru",-0.024214743589743494
"Maheu-Giroux, Mathieu",0.0
"Mahmoodi Motlagh, Ali",0.07500000000000018
"Mahmoudi, Nagissa",0.043749999999999845
"Mahon, Abbey",-0.09642857142857142
"Mahshid, Sahar",0.06000000000000005
"Mahshid, Sara",-0.06666666666666661
"Mailloux, Ryan",-0.4400000000000004
"Maioni, Antonia",0.2666666666666666
"Maizi, Yasmina",-0.07222222222222197
"Majewska, Loydie",0.017999999999999794
"Major, Julie",0.0
"Mak, Susanne",0.0
"Makalima, Teboho",-0.1714285714285717
"Makarova, Evgeniya",-0.03750000000000031
"Makhmali, Omid",-0.08148148148148104
"Malagón, Talía",-0.019047619047619275
"Malandra, Filippo",0.0
"Malka, Ruth",-0.13333333333333375
"Mallamo, Mélanie",0.0
"Mallette, Marcelle",1.5313421029312504e-17
"Malo, Katherine",-0.12954545454545463
"Malomo, Daniele",0.2966386554621849
"Maloney, Alexander",-0.12380952380952369
"Mamishi, Nina",0.4249999999999998
"Manatakos, Charles",-0.07647058823529385
"Manaugh, Kevin",-0.017094017094017238
"Mandato, Craig A.",-0.002020202020202094
"Mandelos, Billy",-0.006753812636165553
"Mandl, Judith",0.05484848484848482
"Mangrum, Martin D",2.0185873175002847e-17
"Manikis, Marie",0.0
"Manjanna, Sandeep",0.05172413793103425
"Manker, Brian",1.586032892321652e-17
"Mann, Koren",0.057142857142856794
"Manoukian, Setrag",0.3071428571428572
"Manshel, Alexander",0.07999999999999963
"Mansour, Imad",2.220446049250313e-16
"Mantere, Saku",0.010714285714285676
"Manuel, Dominic",-0.11249999999999982
"Mar Arcego, Danusa",0.2999999999999998
"Marandola, Fabrice",0.006000000000000014
"Marchand, Hugo",-0.04111111111111097
"Marchica, Loredana",0.0
"Marchionni, Caroline",0.026060606060606176
"Marchisio, Giacomo",0.0
"Marczynski, Gregory T",-0.0023809523809522983
"Marginson, Melissa",0.21944444444444447
"Marianer, Michael",0.008333333333333304
"Maric, Milan",-0.15799107142857155
"Mariner, Justin",0.04266666666666667
"Mariner, Justin B",0.035833333333333384
"Marleau, Justin",-0.2400000000000002
"Marr, Lucille",0.0
"Marshall, Meghan",0.20000000000000018
"Marshall, William",-0.028571428571428914
"Marshall, Zachary",0.20416666666666705
"Martin, Andre",-0.02055555555555566
"Martin, Bryan Allen",0.1499999999999999
"Martin, Deborah",2.6645352591003756e-16
"Martin, Dominic",-0.1499999999999999
"Martin, James G",0.06666666666666672
"Martin, Jane",0.01666666666666683
"Martin, Melina",0.0
"Martine, Gabriel",-0.34615384615384626
"Martinez Trujillo, Julio",-0.11750000000000027
"Martinovic, Martina",0.22706766917293222
"Marturano, Carlotta",-0.16452569169960474
"Mascaro, Maria Teresa",-0.011999999999999612
"Masi, Anthony C",0.0
"Massenburg, George",-0.03333333333333336
"Mastroianni Dela Corte, Diego",0.0
"Matar, Osaid",0.03777777777777769
"Matarasso, Robert",-0.06666666666666687
"Mather, Pierrette",-0.3200000000000003
"Mathieu, Catherine",0.0
"Mathieu, Cléo",-0.14166666666666639
"Matijevic, Danijel",0.08571428571428585
"Mativetsky, Shawn Eliot",-0.03749999999999998
"Matlashewski, Greg J",0.05227272727272753
"Matziorinis, Nicholas",0.011111111111111072
"Mauduit, Julien",0.11249999999999982
"Maurice, Corinne",0.036250000000000115
"Maute, Matthias",2.337311630789803e-17
"Mauzeroll, Janine",0.12380952380952366
"May, Beverly",-0.12499999999999978
"May, Nicholas",-0.22999999999999954
"Maysinger, Dusica",0.027499999999999948
"Mazakian, Hovsep",0.21499999999999986
"Maziarz, Christopher",0.021739130434782705
"Mazoure, Bogdan",0.0625
"Mazumdar, Saikat",-0.08148148148148104
"Mazurek, Caitlin",0.2714285714285718
"Mazzeo, Vincenza",0.0
"McAdams, Stephen",4.440892098500626e-16
"McAdoo, Michael",0.2666666666666666
"McAllister, Karen Elisabeth",-0.33586101398601387
"McAuley, Alexander",0.1333333333333333
"McBride, Heidi",1.1102230246251565e-16
"McCaffrey, Luke",-0.020000000000000018
"McCalla, Eric Russell",4.440892098500626e-16
"McCann, Andrew",-0.17000000000000037
"McCann, Christopher",1.644774851296528e-17
"McCarney, Matthew",0.10000000000000009
"McCart, Vanessa",-0.03499999999999992
"McCarthy, Donald",-0.19230769230769207
"McClure, Ghyslaine",0.017366946778711718
"McCormick, Casey",0.05249999999999999
"McCourt, George",0.012666666666666604
"McCracken, Brennan",-0.06666666666666643
"McCrackin, Sarah",0.3923076923076927
"McCutcheon, Shawn",0.07499999999999973
"McDonagh, Erin Shavaughn",-0.4333333333333331
"McDonald, Mark",-0.3170454545454545
"McDonough, Kevin",-0.10769230769230775
"McDonough, Kevin Michael",-0.10769230769230775
"McElligott, Adam",0.17499999999999982
"McFee, Steve J",0.16000000000000014
"McGillivray, Annaliza",-0.20666666666666655
"McGrath, Sean Joseph",-0.33333333333333304
"McGregor, Geoffrey",-0.11751111111111116
"McInnis, Shannahn",0.0
"McIntosh, Shane",-0.2020833333333333
"McKeague, Maureen",0.16493506493506516
"McKenzie, Grant",0.06388888888888891
"McKinney, Melissa",-0.004081632653061273
"McKinney, R. Anne",-0.007572751322751308
"McKyes, Edward",0.3875000000000002
"McLean, Allan Robert",2.2204460492503132e-17
"McLeish, Claire",0.11447368421052617
"McLeish, Erin Leigh",0.20588235294117574
"McLeod, Dayna",0.2583333333333331
"McLeod, Rita",0.0
"McMahan, Peter",0.27857142857142847
"McMahon, Michael",0.0
"McNabney, Douglas",3.416070845000482e-17
"McNally, Marie",0.07499999999999973
"McNeney, Denver",-0.22857142857142865
"McPherson, Heather",0.05000000000000012
"McPherson, Peter Scott",0.055357142857142945
"McWatt, Sean",0.3777777777777782
"Mccutcheon, Shawn",0.0
"Mdivani, Marina",1.5313421029312504e-17
"Meadwell, Hudson",0.04999999999999982
"Medani, Khalid",-0.0064285714285715456
"Meerovitch, Karen",0.10000000000000009
"Meger, David",0.08930372807017517
"Megret, Frederic Jean",0.0
"Meguid, Mohamed",0.11785714285714288
"Mehrabian, Abbas",0.27
"Mei, Ming",0.10349002849002886
"Melancon, Violaine",0.010526315789473694
"Melgar-Quiñonez, Hugo",0.0
"Melhoff, Craig",0.06666666666666687
"Mellah, Hakim",-0.3200000000000003
"Mellick, Sam",-0.248148148148148
"Mellin, Robert",0.0
"Melville, Donald",0.01024955436720143
"Mendenhall, Zachary",-0.2782608695652171
"Menezes, Julian",-0.121904761904762
"Meng, xianchang",0.08703703703703702
"Menn, Stephen",0.07500000000000018
"Menon, Nirmala Ann",0.0
"Mercier, Francois",0.02666666666666684
"Meredith, Thomas C",0.009374999999999967
"Merkelo, Paul A",1.7763568394002505e-17
"Meshreki, Mouhab",0.2749999999999999
"Mesplede, Thibault",-4.440892098500626e-16
"Messelink, Jennifer",0.25263157894736815
"Metallic, Janine",0.04166666666666652
"Metni, Rania",-0.28571428571428603
"Meunier, Jean-Luc",0.17187499999999978
"Meyer, Brett",0.044859307359307155
"Meyers, Todd",-0.07333333333333354
"Miao, Sentao",0.11428571428571477
"Michaeli, Rina",0.0
"Michalska, Hannah",0.06111111111111119
"Michaud, Gabriel",-0.02604166666666652
"Michaud, Natalie",0.0
"Michel, Rene",0.16428571428571415
"Michirin, Daria",0.1499999999999999
"Michnick, Stephen W.",-0.38000000000000034
"Mikkelson, Gregory Matthew",0.022649572649572864
"Milczarek, Renata",0.09999999999999964
"Miller Sanchez, Sandra",0.02592592592592608
"Miller, Catherine-Anne",0.0
"Miller, Farley",-0.04736842105263195
"Miller, Joel",0.0
"Miller-Nesbitt, Andrea",-0.031111111111110736
"Millien, Virginie",0.12962962962962962
"Milliman, Zachary",0.03913043478260825
"Mills, Aaron",0.0
"Milne, Peter",0.09569548872180453
"Milner, Matthew",-0.014285714285714235
"Milner, Theodore",-0.4285714285714284
"Miloslavov, Ivan",0.16666666666666652
"Milton, George",-0.03600000000000003
"Miltsov, Alexandre",-0.05287280701754399
"Minarik, William",-0.0014652014652015283
"Miner, Skye",-0.16000000000000014
"Minghelli, Giuliana",0.0
"Miocevic, Milica",-0.08043478260869552
"Miraly, Mohammad",-0.08750000000000036
"Miranda-Moreno, Luis",0.020000000000000018
"Mirbagheri, Marziye",-0.33333333333333304
"Miscandlon, Connor",-0.18461538461538396
"Mishagina, Natalia",0.375
"Mishra, Saurabh",0.0
"Misra, Arun K",0.254853041695147
"Mitchell, David",-0.17777777777777803
"Mitchell, Denis",0.0
"Mitchell, John James",0.04499999999999971
"Mitchell, Kit",0.0
"Mitchell, Margaretta",-0.18461538461538396
"Mitchell, Nicole",0.0
"Mitropolitski, Simeon",0.0
"Mitry, John",-0.19199999999999973
"Mitsis, Georgios",2.9605947323337506e-16
"Mittermaier, Anthony",-0.11284722222222239
"Miyahara, Yoichi",-0.54
"Moatari Kazerouni, Afrooz",-0.07222222222222197
"Mobarek-Hadid, Farida",0.0
"Mocella, Jessica",0.0
"Mochnacki, Zygmunt",-0.016666666666666607
"Mofidi, Amir",0.1428571428571428
"Moga, Ana Maria",0.0
"Moghaddam, Mahmood K",0.11428571428571432
"Mogil, Jeffrey",-1.4802973661668753e-16
"Mohammadi, Hanieh",0.021428571428571352
"Mohammadi, Mohammad Hossain",0.07142857142857133
"Mohammadzadeh Rouhani, Omid",0.06785714285714284
"Mohite, Komal",-0.11428571428571432
"Moitessier, Nicolas",-0.2581168831168832
"Monardes, Humberto",0.10666666666666676
"Mongeau, Luc",-0.3626441102756894
"Mongrain, Rosaire",0.08591269841269833
"Moon, AJung",-0.1383928571428572
"Moon, Nam Sung",0.0037222222222221824
"Moore, Guy",-0.5499999999999998
"Moore, Karl",0.04862745098039216
"Moore, Karl James",-0.04229691876750711
"Moore, Leonard J",-6.832141690000964e-17
"Moore, Timothy R",0.004166666666666578
"Moores, Audrey",0.0
"Moores-François, Audrey",0.19999999999999973
"Moraes, Christopher",0.03281249999999991
"Morales, Carlos R",-8.881784197001253e-17
"Moran, Spencer",-0.3115384615384609
"Morard III, Donald James",-0.3250000000000002
"Moreira, Andrea",0.1590909090909094
"Moreno García, Lizzette",0.06363636363636371
"Morgan, Elizabeth",-0.38333333333333375
"Mori, Alicia",0.0
"Morin, Nicolas",0.0
"Morland, Evelyn",0.0
"Morozov, Alexei V",0.035649644473173966
"Morris, David",0.0
"Morris, Ronald",-0.30769230769230793
"Morrison, Maria",-0.047619047619047575
"Morrison, Robert",-0.10777511961722475
"Mortazavi, Emadodin",-0.1499999999999999
"Mortola, Jacopo",-0.06666666666666661
"Morton, Suzanne",0.03749999999999987
"Moschella, Jason",-0.06190476190476191
"Moschella, Walter",-0.8000000000000003
"Moscovitz, David Lewis",0.0
"Moser, Sarah",-0.02045454545454534
"Mouillot, Francois",-0.18333333333333313
"Mouland, Andrew J",0.039682539682539396
"Moyal, Jonathan",0.021428571428571352
"Moye, Felicia",2.960594732333751e-17
"Moyse, Pierre-Emmanuel",0.0
"Mreiwed, Hala",-0.07499999999999973
"Mucci, Alfonso",-0.36180555555555594
"Mucciardi, Frank A",0.1148148148148147
"Mueller, Caroline",-0.09230769230769242
"Muhammad Razeq, Zarlasht",0.11999999999999966
"Mukherjee, Ashesh",0.0
"Mullen, Kathleen T",-0.3500000000000001
"Mullen, Kathy T",0.3500000000000001
"Multhaup, Gerhard",-0.018253968253967818
"Munir, Muhammad Ahmad",0.0
"Muniz-Fraticelli, Victor",-0.07124183006535942
"Munro, Zachary",0.036666666666666625
"Munroe, Patrick",-0.1777777777777776
"Munter, Lisa",-0.04404761904761877
"Murai, Keith",0.1888888888888891
"Murgita, Robert A",0.015833333333333234
"Murphy-Lavallée, Elizabeth",-0.033506493506493484
"Murray, Daniel",-0.014285714285714235
"Murray, Michael George",0.014880952380952106
"Musallam, Wissam",0.0
"Musiwa, Anthony",0.10000000000000009
"Mussbacher, Gunter",-0.019807692307692262
"Mustafa, Arif",0.0
"Mutlu, Aysun",-0.07222222222222197
"Mydlarski, Laurent B",-0.3861678004535147
"Myles, Robert J",-0.006349206349206178
"Ménard, Guillaume",0.2666666666666666
"NAUGLER, KIMBERLY",-0.1499999999999999
"NIZAMI, TARIQ",0.16249999999999964
"Naboulsi, Diala",-0.02666666666666684
"Nadarajah, Sivakumaran",-0.016883116883116864
"Nadarajah, Tharshanna",0.42747252747252734
"Nadler, Rona",0.0
"Nafziger, Rhoda Nanre",0.1300000000000002
"Nagano, Makoto",-1.7763568394002506e-16
"Nagar, Bhushan",-0.06333333333333338
"Nagel, Matthias",-0.19807692307692326
"Nagy, Corina",2.9605947323337506e-16
"Nahon, Meyer",-0.3289055973266502
"Nahrin Tanha, Shahroza",0.26249999999999973
"Namba, Ryo",0.0
"Nancekivell, David",4.037174635000569e-16
"Napper, Susan",0.0
"Narain, Vrinda",0.0
"Narang, Geeta Wendy",0.0
"Narayanan, Shanmugavalli",-0.02499999999999991
"Nasiry, Javad",-0.0678571428571424
"Nason, Robert",-0.040000000000000036
"Nasrallah, Danielle",0.0
"Nassif, Mathieu",0.1937500000000001
"Nasuhoglu, Deniz",-0.20000000000000018
"Nattel, Stanley",0.03214285714285681
"Navarra, Alessandro",0.0
"Nave, Jean-Christophe",-0.14093333333333327
"Nawrocki, Iwa",0.10228818800247387
"Naylor, Robin Thomas",-0.03952380952380974
"Nazari Zahraei Motlagh, Erfan",0.004309116809117164
"Nazarymanesh, Saeedeh",0.0
"Nazhat, Showan",0.013846153846153585
"Nazif Munoz, Jose Ignacio",-0.016666666666666607
"Ndao, Momar",3.552713678800501e-16
"Nedelec, Bernadette",0.0
"Nedic, Jovan",-0.043
"Neeposh, Emma",-0.22499999999999964
"Negri Villamil, Ana Sofía",-0.1714285714285717
"Negrini, Isabella",0.3609259259259261
"Neidhofer, Christoph",0.04166666666666652
"Nelson, Charmaine",-0.1694444444444446
"Nelson, Samuel",0.0
"Nepveu, Alain",1.4802973661668753e-16
"Nerbas, Don",-0.025000000000000133
"Nerbas, Donald",-0.050000000000000266
"Neri, Julian",0.0
"Neslehova, Johanna",-0.1380952380952381
"Nestel, Frederick P",-4.440892098500626e-16
"Newman, Carole",2.8260222445003984e-16
"Newman, Terry",-0.06666666666666643
"Ng, Ka U",0.5666666666666669
"Ngadi, Michael O",-0.002083333333333437
"Ngaira, Angela",0.0
"Nguyen, Daniel",0.0
"Nguyen, Dao",-0.038333333333333254
"Nguyen, Van-Thanh-Van",-0.06190476190476198
"Nguyen, Vinh",-0.32857142857142874
"Nica, Bogdan",-0.6640277777777778
"Nica, Bogdan Lucian",-0.45753508771929824
"Nichols, Joshua",0.0
"Nichols, Naomi",-0.09999999999999964
"Nicholson, Michael",0.008333333333333137
"Nicolae, Ioana",0.0
"Nicolau, Dan",0.0101754385964913
"Niculaita, Roxana",0.0
"Niederberger, Aurel",-0.10000000000000009
"Nielsen, Daiva",0.13571428571428523
"Nieva Chavez, Luis",0.1499999999999999
"Niezen, Ronald",-0.07500000000000018
"Nijnik, Anastasia",-0.31666666666666643
"Nikfahm Khubravan, Sajjad",0.07500000000000018
"Nilson, Laura",0.11802083333333313
"Nilsson, Tommy",2.9605947323337506e-16
"Ningthoujam, Sainico",0.13333333333333375
"Nini, Matthew",0.16904761904761934
"Nixon, Lindsay",0.0
"Nizami, Tariq",-0.13750000000000018
"Nobel, Ralph",-0.2782608695652171
"Noel, Geoffroy",-0.15269841269841272
"Noh, Kisuk",0.0
"Noh, Sung Chul",-0.20454545454545459
"Noonan, Maire",0.01003289473684199
"Norget, Kristin",0.07222222222222226
"Norin, Sergey",-0.1809523809523809
"Norman, Julie",0.055555555555555504
"Normand, Jean-Francois",0.00833333333333334
"Noroozi, Nasim",0.19230769230769207
"Norouzi, Nahid",0.050000000000000266
"Novak, Bohdanna",1.708035422500241e-17
"Noviello, Antoinette",0.02142857142857091
"Novytska, Yuliya",-0.03166666666666673
"Nowak, Anita",0.05541176470588231
"Nowrouzezahrai, Derek",0.12916666666666657
"Nunes, Miguel Antonio",-0.1499999999999999
"Nunez, Fernando",-0.04583333333333339
"Nurse, Jodey",-0.1333333333333333
"Nuñez-Mietz, Fernando",-0.06369047619047631
"Nygren, Catherine",0.03333333333333307
"Nystrom, Derek",-0.007936507936508056
"Nzembayie, Mphoweh",0.5125000000000002
"O'Donnell, Tim",0.016666666666666705
"O'Driscoll, Gillian",0.0
"O'Flaherty, Cristian",0.10714285714285676
"O'Neil, Kevin",0.031818181818182634
"Oakes, Bentley",0.05172413793103425
"Obukhova, Elena",0.005555555555555536
"Ochoa Echeverria, Anaid",0.588888888888889
"Ochoa, Anaid",0.36666666666666714
"Odjick-Tolley, Shirley",-0.09230769230769242
"Ody-Brasier, Amandine",0.09545454545454524
"Oeffinger, Marlene",-8.881784197001253e-17
"Oegema, Gerbern",0.05151515151515149
"Ofrias, Lindsay",0.3125
"Oh, Seunghwan",0.21666666666666648
"Okhmatovskiy, Ilya",-0.00588235294117645
"Okshevsky, Mira",-0.12857142857142856
"Oldengarm, Jonathan",0.025000000000000022
"Omanovic, Sasha",-2.8260222445003984e-16
"Omar, Zayd",0.33666666666666645
"Omelon, Sidney",0.0375000000000002
"Onishi, Kristine",-0.1333333333333333
"Opal, Jason",0.06428571428571418
"Orhan, Ozlem",0.06666666666666732
"Orhero, Mathias",0.08839285714285694
"Orlandi, Martina",0.008333333333333304
"Orsat, Valerie",0.03750000000000014
"Orson, Patrick",-0.248148148148148
"Orthwein, Alexandre",-0.009523809523809426
"Ortmann, Janosch",0.06666666666666687
"Osajda, Damian",0.018333333333333313
"Osei Darko, Patrick",0.06666666666666732
"Osterweil, Ara",-0.04166666666666671
"Ostrom, Timothy",0.16666666666666674
"Ostry, David J",-0.11217948717948716
"Oswin, Natalie",-2.220446049250313e-16
"Ottakandathil Puthen Peedikayil, Abdul Majeed",0.008333333333333451
"Ottaviani, Matteo",-0.01904761904761913
"Ottereyes, Mary Ann",-0.22499999999999964
"Otto, Anthony",0.10000000000000009
"Otto, Ross",-0.039999999999999945
"Oudin, Mael",0.22000000000000064
"Ouellet, Patrick",-0.14444444444444482
"Oughton, Matthew",-0.23999999999999977
"Outhwaite, Patrick",-0.20000000000000018
"Ouzilleau, Philippe",0.07883597883597855
"Overholtzer, Lisa",0.0142857142857143
"Oviedo, Mary",0.08095238095238089
"Oxhorn, Philip",0.06666666666666687
"Oyama, Tomoko",-0.14875000000000016
"Oz, Seda",-0.10000000000000009
"Oztekin, Ozlem",0.20000000000000018
"Pack, Christopher",-0.03333333333333351
"Pagiatakis, Catherine",-0.46666666666666723
"Pagnucco, Katherine",-0.0050000000000001155
"Pagnucco, Katie",-0.16000000000000014
"Pai, Madhukar",0.11249999999999982
"Pajuelo Jara, Carlos",0.22857142857142865
"Pakniyat, Ali",-0.08571428571428585
"Palczynski, Margaret",0.2153846153846164
"Paliouras, Miltiadis",0.0
"Palmer, Caroline",0.0
"Palmer, Susan Jean",0.0
"Palmour, Roberta M",-2.6645352591003756e-16
"Palucci, Jonathan",0.28181818181818175
"Panangaden, Prakash",0.1858974358974358
"Panayotov, Ivo",0.20104166666666656
"Pang, Chung Yin Amy",0.09333333333333327
"Pantopoulos, Konstantinos",-0.016666666666666607
"Papageorgiou, Theodore",0.0
"Papatheodorakos, Nick",0.04222222222222194
"Papin, Kevin",0.02500000000000004
"Paquet, Pierre-Alexandre",-0.2522727272727274
"Paquette, Caroline",-3.3306690738754696e-16
"Paquette, Courtney",0.07200000000000006
"Paquette, Elliot",0.05661904761904749
"Paquette, Jeanne",-0.08541666666666692
"Paray, Florence",-0.01036281179138341
"Parekh, Deven",0.29633998790078664
"Parent, Kevin Paul",-0.048571428571428744
"Park, Sejun",-0.08000000000000007
"Parks, Philippa",0.004166666666666763
"Parsons, Laila",-4.440892098500626e-16
"Parsons, Rachel",0.0
"Partner, Nancy F",0.0
"Parts, Lyudmila",0.07499999999999996
"Pasini, Damiano",0.1138709072145605
"Pasquin, Lesley",-0.12499999999999978
"Pastinen, Tomi Markku",-0.18000000000000016
"Pastor, William",0.08000000000000015
"Pastore, Olivia",0.10000000000000009
"Patel, Lisa",0.4249999999999998
"Patel, Naznin",0.3125
"Patitsas, Elizabeth",0.10086206896551708
"Patrias, Rebecca",-0.003078703703703667
"Paudel, Hemant K",-0.16666666666666652
"Paul, T V",-0.03333333333333344
"Paul-Hus, Alexandre",-0.14444444444444482
"Pause, Arnim",-0.01488095238095236
"Pavelka, Laura",0.01089311922645267
"Pearsall, David J",0.01927437641723368
"Pearson, Isabelle",0.0
"Pekguleryuz, Mihriban Ozden",0.00833333333333323
"Pelc, Krzysztof",-2.220446049250313e-16
"Peletsis, Anna",-0.007499999999999974
"Pellerin, Suzanne",-0.21320261437908505
"Pelletier, Gerard",-0.04166666666666663
"Penner, Nina",-0.09420289855072521
"Penoyer-Kulin, Trevor",0.03913043478260825
"Penteliuk, Kayla",-0.14000000000000035
"Peppucci, Valentina",0.10000000000000009
"Pequignot, Yann Batiste",-0.17811111111111133
"Pereg-Barnea, Tamar",-0.17857142857142866
"Pereg-Barnea, Tami",0.3357142857142854
"Pereira, Colby",0.20500000000000007
"Perepichka, Dmytro",-0.15714285714285703
"Perez, Claire Fritzi",0.0
"Perez, Mirian",0.12916666666666676
"Perez-Aleman, Paola",-0.020000000000000018
"Perez-Magallon, Jesus",-0.20000000000000004
"Perlman, Cynthia",-0.05714285714285727
"Perluzzo, Andy",0.17999999999999972
"Perreault, Jocelyn",-0.0900000000000003
"Perret-Gentil-dit-Maillard, Corentin",0.09333333333333327
"Persons, Andrew",0.0
"Peruniak, Blair",-0.08080808080808059
"Pesando, Luca Maria",0.17142857142857126
"Petawabano, Marion Lynn",-0.22499999999999964
"Petcoff, Christine",-0.03127777777777773
"Peters, Norman",0.06000000000000005
"Peters, Paul",4.440892098500626e-16
"Peters, Stephen",-0.06874999999999987
"Petersen, Katherine",7.401486830834377e-17
"Petit-Homme, Fredericka",0.050512820512820654
"Petrella, Lina",-0.04285714285714315
"Petrides, Michalakis",0.03333333333333302
"Petrof, Basil",0.0
"Phelps, Corey",0.0
"Phillips, Noah",-0.11250000000000027
"Phillips, Sandy",0.05571428571428574
"Phipps, Heather",-0.09999999999999964
"Phung, Xuan Kien",0.21851851851851878
"Piana, Marco",0.11587301587301606
"Picard, Anne",0.0
"Piccirillo, Ciriaco",-2.5376526277146434e-16
"Pichot, Michael",0.3389473684210527
"Pichot, Mikael",0.22203947368421062
"Pientka, Brigitte",-0.060606060606060594
"Pierpont, Jessica",0.09545454545454524
"Pihl, Robert O",-0.1625000000000001
"Pihura, Sonya",-0.08333333333333326
"Pike, Kelly-Anne",0.06000000000000005
"Pilc, Jean-Michel",1.644774851296528e-17
"Pilurtuut, Ulaayu",0.1499999999999999
"Pimentel-Lopes, Kelly",-0.1333333333333333
"Pineau, Joelle",-0.10972222222222221
"Pingeot, Lou",0.1575757575757577
"Pinkney, Andrea Marion",0.022499999999999742
"Piper, Andrew",-0.022222222222221994
"Piper, Stamatia",0.0
"Pitts, Charles",-0.004545454545454704
"Pivneva, Irina",0.0
"Plant, David V",0.08005050505050587
"Plante, Laura",-0.01904761904761913
"Pless, Alexander",-0.05000000000000012
"Pleszewski, Zbigniew",-0.16249999999999987
"Plouffe, Helene",2.0185873175002847e-17
"Plouffe, Joël",4.440892098500626e-16
"Plourde, Hugues",-0.02115384615384608
"Poirier, Johanne",0.0
"Poirier, Judes",-0.09999999999999964
"Polegato, Brett",0.0
"Poletaev, Ilya",1.4802973661668754e-17
"Pollard, Wayne H",0.0
"Polleri, Maxime",0.42500000000000027
"Pollock, Laura",-0.008888888888888724
"Polson-Kitchen, Mary-Line",0.037142857142857144
"Polushin, William",0.0
"Polushin, William C",0.0
"Pomerantz, Daniel",0.12458492975734343
"Ponce de la Vega, Lidia",-0.006547619047619135
"Ponech, Trevor",0.0
"Ponzoni, Norma",0.08952380952380956
"Popescu, Annamaria",0.022727272727272728
"Popescu, Maria",-0.013888888888888864
"Popescu, Monica",0.07499999999999989
"Popova, Emilia",0.04444444444444429
"Popova, Emilia Marinova",-0.0178571428571426
"Popova, Maria",0.07083333333333319
"Popovich, Milica",0.19540816326530605
"Porter, David",0.04999999999999982
"Porter, Heather",0.0
"Poschke, Markus",-0.08571428571428556
"Posen, Thomas",-4.440892098500626e-16
"Post, Vincent",-0.10000000000000009
"Posthumus, Stephanie",0.0
"Potter, Jeremy Andrew",0.16666666666666652
"Potvin, Catherine",-0.07999999999999999
"Pouliot, Vincent",-0.017499999999999804
"Pousont, Thomas",0.031818181818182634
"Poutanen, Mary Anne",-0.1416666666666666
"Powell, Eric",-0.05333333333333338
"Power, Joan F",0.016666666666666607
"Prakash, Satya",0.1499999999999999
"Prasher, Shiv",0.056277056277056196
"Pratt, Daniel",0.10922619047619055
"Precup, Doina",0.05499999999999994
"Presley, John",1.9737298215558337e-16
"Preston, Thomas",0.0
"Preuss, Richard",0.0
"Price, Neil",-0.018518518518518552
"Price, Terry",0.0
"Pringle, Wendy",0.21250000000000036
"Proietti, Melissa",0.1499999999999999
"Proksch, Sven-Oliver",-0.20000000000000018
"Proulx, Joannie",0.0375000000000002
"Provatas, Nick",-0.2400000000000002
"Provatas, Nikolaos",0.09750000000000003
"Provost, Rene",0.0
"Provost, René",0.0
"Pruessner, Jens",0.056862745098039014
"Pruijssers, Jorien",-0.13200000000000012
"Przytycki, Piotr",-0.047666666666666746
"Précourt Senécal, Emmanuel",-0.2999999999999998
"Psaromiligkos, Ioannis",-0.01272727272727278
"Pugliese, Maude",-0.028571428571428914
"Pulido Lema, Diego",-0.1363636363636358
"Pullen, Nicholas",0.3857142857142861
"Purden, Margaret A",-0.005555555555555536
"Purdy, Winston",-0.024999999999999967
"Puri, Samiksha",0.22857142857142865
"Purisima, Enrico",0.0
"Putterman, Mika",0.02999999999999998
"Pym, Brent",0.18999999999999995
"Pérez Gay Juárez, Fernanda",0.09583333333333321
"Qaqish, Omar",0.19999999999999973
"Qi, Wei",0.04523809523809567
"Qi, Zhiming",-4.440892098500626e-16
"Qiu, Guohuan",-0.2633333333333332
"Quail, Daniela",0.006666666666666821
"Quamruzzaman, Amm",-0.032205513784461334
"Quaroni, Enrica",0.10000000000000009
"Quesnel Vallée, Amélie",-2.220446049250313e-16
"Quesnel, Charles",-0.17894736842105244
"Quirk, Catherine",-0.06666666666666687
"Quiroz Orozco, Diego",-0.10000000000000009
"Quitoriano, Nathaniel",-0.11223776223776212
"Rabbani, Amir Hossein",-0.06842105263157894
"Rabbany, Reihaneh",0.16500000000000004
"Rabbat, Michael",0.0
"Rabier, MaryJane",0.09999999999999964
"Rabin, Rachel",0.375
"Raby, Michael",-2.220446049250313e-16
"Racine, Eric",0.05000000000000012
"Racine, Felix",-0.20000000000000018
"Racine, Sarah",0.20000000000000018
"Radbooei, Azadeh",-0.3076923076923084
"Radecka, Katarzyna",0.3170707070707072
"Rader, Lindsay",0.30833333333333335
"Radziwill, Maksym",-0.20000000000000018
"Ragan, Christopher T S",-0.055555555555555504
"Ragan, Kenneth J",0.0017316017316020811
"Rager, Joshua",1.586032892321652e-17
"Raghavan, G S Vijaya",0.016666666666666902
"Ragoussis, Ioannis",0.0
"Ragsdale, David S",-0.0028985507246377094
"Rahal, Ahlam",0.0
"Rahimi Mousavi, Mir Saman",-0.19999999999999973
"Rahman, Md",-0.3250000000000002
"Ramankutty, Navin",0.020000000000000018
"Ramanujam, Nandini",0.0
"Ramaswamy, Hosahalli",7.401486830834377e-17
"Ramezankhani, Atefeh",-0.00588235294117645
"Ramsoomair, Nicole",0.1499999999999999
"Ramstead, Maxwell James",0.19230769230769162
"Rankin, Tracy",-0.016666666666666607
